yyyymm;Index;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;infl;ltr;corpr;svar;csp;CRSP_SPvw;CRSP_SPvwx
196002;56,12;1,9033;3,3900;0,4935567828;0,0396;0,0456;0,0534;0,0429;0,0238564977;0,0032945669;0,0011370000;0,0204;0,0128;0,0011534141;0,0006608482;0,0137;0,0089
196003;55,34;1,9400;3,3900;0,5497980830;0,0331;0,0449;0,0525;0,0411;0,0253992895;0,0027545361;0,0000000000;0,0282;0,0191;0,0009282958;0,0003609823;-0,0126;-0,0153
196004;54,37;1,9433;3,3467;0,5634036895;0,0323;0,0445;0,0520;0,0426;0,0253734963;0,0026880506;0,0056657000;-0,0170;-0,0022;0,0006472927;0,0001214867;-0,0162;-0,0172
196005;55,83;1,9467;3,3033;0,5419664269;0,0329;0,0446;0,0528;0,0417;0,0243281069;0,0027379152;0,0000000000;0,0152;-0,0021;0,0004140779;-0,0000357588;0,0334;0,0282
196006;56,92;1,9500;3,2600;0,5291748619;0,0246;0,0445;0,0526;0,0407;0,0241805308;0,0020479016;0,0022573000;0,0173;0,0141;0,0005060722;-0,0000042243;0,0220;0,0194
196007;55,51;1,9500;3,2633;0,5496732768;0,0230;0,0441;0,0522;0,0382;0,0256876810;0,0019148322;0,0000000000;0,0368;0,0257;0,0009468085;-0,0004485976;-0,0230;-0,0238
196008;56,96;1,9500;3,2667;0,5415421972;0,0230;0,0428;0,0508;0,0390;0,0251297909;0,0019148322;0,0000000000;-0,0067;0,0117;0,0006473359;-0,0007714297;0,0315;0,0263
196009;53,52;1,9500;3,2700;0,5843417106;0,0248;0,0425;0,0501;0,0387;0,0282377947;0,0020645340;0,0011268000;0,0075;-0,0063;0,0017318483;-0,0011943574;-0,0586;-0,0609
196010;53,39;1,9500;3,2700;0,5841202013;0,0230;0,0430;0,0511;0,0391;0,0277926463;0,0019148322;0,0044944000;-0,0028;0,0008;0,0010107186;-0,0008968794;-0,0012;-0,0025
196011;55,54;1,9500;3,2700;0,5676300191;0,0237;0,0431;0,0508;0,0399;0,0260700369;0,0019730523;0,0011204000;-0,0066;-0,0070;0,0006497256;-0,0009552783;0,0459;0,0398
196012;58,11;1,9500;3,2700;0,5504229651;0,0225;0,0435;0,0510;0,0380;0,0227400156;0,0018732444;0,0000000000;0,0279;0,0104;0,0004407729;-0,0013625136;0,0488;0,0465
196101;61,78;1,9467;3,2100;0,5229867325;0,0224;0,0432;0,0510;0,0404;0,0218029902;0,0018649266;0,0000000000;-0,0107;0,0148;0,0007280089;-0,0013306273;0,0642;0,0631
196102;63,44;1,9433;3,1500;0,5120227163;0,0242;0,0427;0,0507;0,0392;0,0194211952;0,0020146359;0,0000000000;0,0200;0,0210;0,0005388488;-0,0012541776;0,0328;0,0286
196103;65,06;1,9400;3,0900;0,5466798694;0,0239;0,0422;0,0502;0,0397;0,0227859992;0,0019896859;0,0000000000;-0,0037;-0,0029;0,0004148079;-0,0012149657;0,0293;0,0270
196104;65,31;1,9400;3,0700;0,5450044938;0,0229;0,0425;0,0501;0,0391;0,0232850688;0,0019065148;0,0000000000;0,0115;-0,0116;0,0009741380;-0,0015040745;0,0046;0,0039
196105;66,56;1,9400;3,0500;0,5309162935;0,0229;0,0427;0,0501;0,0397;0,0224927665;0,0019065148;0,0000000000;-0,0046;0,0049;0,0004108671;-0,0014627354;0,0235;0,0188
196106;64,64;1,9400;3,0300;0,5408211006;0,0233;0,0433;0,0503;0,0404;0,0225149702;0,0019397841;0,0011192000;-0,0075;-0,0080;0,0005423773;-0,0011481273;-0,0267;-0,0287
196107;66,76;1,9467;3,0367;0,5244056311;0,0224;0,0441;0,0509;0,0404;0,0252250081;0,0018649266;0,0044643000;0,0035;0,0040;0,0006255795;-0,0015422544;0,0338;0,0331
196108;68,07;1,9533;3,0433;0,5137928161;0,0239;0,0445;0,0511;0,0410;0,0254600512;0,0019896859;-0,0011142000;-0,0038;-0,0018;0,0003988695;-0,0019986084;0,0248;0,0196
196109;66,73;1,9600;3,0500;0,5275167211;0,0228;0,0445;0,0512;0,0403;0,0255482711;0,0018981973;0,0022272000;0,0129;0,0144;0,0008114447;-0,0022923683;-0,0187;-0,0205
196110;68,62;1,9800;3,0967;0,5254858507;0,0230;0,0442;0,0513;0,0400;0,0264015543;0,0019148322;0,0000000000;0,0071;0,0127;0,0002710530;-0,0020361304;0,0283;0,0269
196111;71,32;2,0000;3,1433;0,5126108647;0,0248;0,0439;0,0511;0,0404;0,0261074866;0,0020645340;0,0000000000;-0,0020;0,0028;0,0003681562;-0,0020734466;0,0451;0,0392
196112;71,55;2,0200;3,1900;0,5059222584;0,0260;0,0442;0,0510;0,0415;0,0229194033;0,0021643228;0,0000000000;-0,0125;-0,0026;0,0003515569;-0,0022107435;0,0047;0,0035
196201;68,84;2,0267;3,2500;0,5284285714;0,0272;0,0442;0,0508;0,0419;0,0253024256;0,0022641017;0,0000000000;-0,0014;0,0080;0,0008078344;-0,0022987448;-0,0374;-0,0387
196202;69,96;2,0333;3,3100;0,5224207330;0,0273;0,0442;0,0507;0,0414;0,0293935010;0,0022724161;0,0022222000;0,0103;0,0052;0,0002628511;-0,0022097278;0,0206;0,0161
196203;69,55;2,0400;3,3700;0,5457245916;0,0272;0,0439;0,0504;0,0398;0,0246977834;0,0022641017;0,0022173000;0,0253;0,0151;0,0002800618;-0,0028841357;-0,0038;-0,0051
196204;65,24;2,0467;3,4033;0,5798626246;0,0273;0,0433;0,0502;0,0394;0,0258069829;0,0022724161;0,0022124000;0,0082;0,0142;0,0010106175;-0,0023948455;-0,0618;-0,0625
196205;59,63;2,0533;3,4367;0,6289943915;0,0269;0,0428;0,0500;0,0393;0,0283664502;0,0022391579;0,0000000000;0,0046;0,0000;0,0098324470;-0,0029059114;-0,0799;-0,0856
196206;54,75;2,0600;3,4700;0,6873574686;0,0273;0,0428;0,0502;0,0401;0,0270909651;0,0022724161;0,0000000000;-0,0076;-0,0026;0,0060183950;-0,0027952766;-0,0807;-0,0822
196207;58,23;2,0667;3,4900;0,6452260298;0,0292;0,0434;0,0505;0,0412;0,0303673484;0,0024303776;0,0022075000;-0,0109;-0,0015;0,0018168284;-0,0025626272;0,0653;0,0640
196208;59,12;2,0733;3,5100;0,6333103516;0,0282;0,0435;0,0506;0,0401;0,0292103639;0,0023472431;0,0000000000;0,0187;0,0143;0,0008019521;-0,0027495972;0,0217;0,0158
196209;56,27;2,0800;3,5300;0,6663442606;0,0278;0,0432;0,0503;0,0398;0,0298655378;0,0023139873;0,0054975000;0,0061;0,0089;0,0011769978;-0,0029218017;-0,0488;-0,0503
196210;56,52;2,0967;3,5767;0,6541533140;0,0274;0,0428;0,0499;0,0395;0,0273809529;0,0022807305;-0,0010971000;0,0084;0,0068;0,0034521081;-0,0022837634;0,0083;0,0064
196211;62,26;2,1133;3,6233;0,5941783459;0,0283;0,0425;0,0496;0,0396;0,0241982982;0,0023555568;0,0000000000;0,0021;0,0062;0,0012747830;-0,0028195340;0,1083;0,1005
196212;63,10;2,1300;3,6700;0,5916270511;0,0287;0,0424;0,0492;0,0395;0,0193209516;0,0023888112;-0,0010983000;0,0035;0,0023;0,0005438823;-0,0027965748;0,0155;0,0140
196301;66,20;2,1367;3,6833;0,5649849894;0,0291;0,0421;0,0491;0,0398;0,0165262787;0,0024220644;0,0010983000;-0,0001;0,0059;0,0006997699;-0,0030502697;0,0504;0,0490
196302;64,29;2,1433;3,6967;0,5819531179;0,0292;0,0419;0,0489;0,0400;0,0126089267;0,0024303776;0,0010971000;0,0008;0,0023;0,0003921329;-0,0030897221;-0,0242;-0,0292
196303;66,57;2,1500;3,7100;0,5875285706;0,0289;0,0419;0,0488;0,0401;0,0137527516;0,0024054379;0,0010959000;0,0009;0,0026;0,0003599355;-0,0029958802;0,0366;0,0352
196304;69,80;2,1667;3,7533;0,5587292741;0,0290;0,0421;0,0487;0,0405;0,0145995497;0,0024137512;0,0000000000;-0,0012;-0,0051;0,0003221604;-0,0026662205;0,0491;0,0482
196305;70,80;2,1833;3,7967;0,5516121932;0,0293;0,0422;0,0485;0,0406;0,0140971672;0,0024386906;0,0000000000;0,0023;0,0048;0,0003036557;-0,0027292359;0,0197;0,0138
196306;69,37;2,2000;3,8400;0,5672815754;0,0299;0,0423;0,0484;0,0407;0,0177811388;0,0024885676;0,0043716000;0,0019;0,0043;0,0002610984;-0,0027715822;-0,0186;-0,0198
196307;69,13;2,2033;3,8800;0,5766216585;0,0318;0,0426;0,0484;0,0407;0,0094632408;0,0026464949;0,0043526000;0,0031;0,0028;0,0005297971;-0,0020389843;-0,0018;-0,0031
196308;72,50;2,2067;3,9200;0,5498272363;0,0332;0,0429;0,0483;0,0408;0,0096569190;0,0027628465;0,0000000000;0,0021;0,0035;0,0003269086;-0,0019554685;0,0535;0,0485
196309;71,70;2,2100;3,9600;0,5472236248;0,0338;0,0431;0,0484;0,0410;0,0104586385;0,0028127073;0,0000000000;0,0004;-0,0023;0,0003299103;-0,0015243919;-0,0104;-0,0116
196310;74,01;2,2333;3,9800;0,5309640772;0,0345;0,0432;0,0483;0,0415;0,0103706995;0,0028708751;0,0010852000;-0,0026;0,0049;0,0005035319;-0,0017563594;0,0348;0,0333
196311;73,23;2,2567;4,0000;0,5342962213;0,0352;0,0433;0,0484;0,0414;0,0060398435;0,0029290395;0,0010840000;0,0051;0,0015;0,0031101657;-0,0017575761;-0,0045;-0,0111
196312;75,02;2,2800;4,0200;0,5255914542;0,0352;0,0435;0,0485;0,0417;0,0089383870;0,0029290395;0,0021645000;-0,0006;-0,0034;0,0002735667;-0,0014968686;0,0261;0,0247
196401;77,04;2,2967;4,0733;0,5106068709;0,0352;0,0439;0,0483;0,0421;0,0142622031;0,0029290395;0,0010805000;-0,0014;0,0087;0,0001833411;-0,0017279613;0,0274;0,0264
196402;77,80;2,3133;4,1267;0,5011622966;0,0353;0,0436;0,0483;0,0424;0,0172887335;0,0029373484;-0,0010805000;-0,0011;0,0054;0,0000716995;-0,0014884159;0,0170;0,0122
196403;78,98;2,3300;4,1800;0,5236754417;0,0354;0,0438;0,0483;0,0424;0,0176860417;0,0029456573;0,0010805000;0,0037;-0,0062;0,0001147114;-0,0018579462;0,0172;0,0158
196404;79,46;2,3467;4,2300;0,5253031069;0,0347;0,0440;0,0485;0,0423;0,0206673565;0,0028874938;0,0010793000;0,0047;0,0040;0,0002547551;-0,0019835029;0,0062;0,0053
196405;80,37;2,3633;4,2800;0,5190357804;0,0348;0,0441;0,0485;0,0422;0,0210237083;0,0028958031;0,0000000000;0,0050;0,0057;0,0002257771;-0,0019289225;0,0168;0,0115
196406;81,69;2,3800;4,3300;0,5122068551;0,0348;0,0441;0,0485;0,0419;0,0203454407;0,0028958031;0,0021552000;0,0069;0,0048;0,0003978509;-0,0019886295;0,0181;0,0168
196407;83,18;2,4000;4,3767;0,5063607181;0,0346;0,0440;0,0483;0,0421;0,0211492096;0,0028791845;0,0021505000;0,0008;0,0052;0,0001989067;-0,0022379109;0,0189;0,0180
196408;81,83;2,4200;4,4233;0,5079429444;0,0350;0,0441;0,0482;0,0423;0,0205651011;0,0029124214;-0,0010747000;0,0020;0,0037;0,0004259263;-0,0018720556;-0,0116;-0,0163
196409;84,18;2,4400;4,4700;0,4865371214;0,0353;0,0442;0,0482;0,0421;0,0202928340;0,0029373484;0,0021482000;0,0050;0,0021;0,0001704974;-0,0019531682;0,0304;0,0290
196410;84,86;2,4600;4,4967;0,4878132588;0,0357;0,0442;0,0481;0,0421;0,0200159232;0,0029705834;0,0010724000;0,0043;0,0050;0,0001870439;-0,0022257355;0,0087;0,0076
196411;84,42;2,4800;4,5233;0,4865037753;0,0364;0,0443;0,0481;0,0422;0,0190616848;0,0030287421;0,0021413000;0,0017;-0,0004;0,0002128659;-0,0024802459;0,0016;-0,0046
196412;84,75;2,5000;4,5500;0,4872273003;0,0384;0,0444;0,0481;0,0423;0,0230537569;0,0031948909;0,0010689000;0,0030;0,0088;0,0003512132;-0,0023805734;0,0052;0,0038
196501;87,56;2,5167;4,5933;0,4717231907;0,0381;0,0443;0,0480;0,0422;0,0178864859;0,0031699703;0,0000000000;0,0040;0,0081;0,0001658128;-0,0022007442;0,0348;0,0338
196502;87,43;2,5333;4,6367;0,4713994776;0,0393;0,0441;0,0478;0,0424;0,0148130211;0,0032696489;0,0000000000;0,0014;0,0009;0,0003931965;-0,0022017761;0,0037;-0,0009
196503;86,16;2,5500;4,6800;0,4694899050;0,0393;0,0442;0,0478;0,0422;0,0191472669;0,0032696489;0,0010678000;0,0054;0,0012;0,0001446203;-0,0021373681;-0,0122;-0,0137
196504;89,11;2,5700;4,7333;0,4525593347;0,0393;0,0443;0,0480;0,0422;0,0147130830;0,0032696489;0,0031966000;0,0036;0,0021;0,0001627597;-0,0021429735;0,0356;0,0348
196505;88,42;2,5900;4,7867;0,4546642848;0,0389;0,0444;0,0481;0,0423;0,0163187327;0,0032364238;0,0021254000;0,0018;-0,0008;0,0003337640;-0,0025656153;-0,0031;-0,0084
196506;84,12;2,6100;4,8400;0,4808589565;0,0380;0,0446;0,0485;0,0423;0,0175507803;0,0031616633;0,0052938000;0,0047;0,0003;0,0018293745;-0,0023808197;-0,0469;-0,0484
196507;85,25;2,6267;4,8867;0,4733821762;0,0384;0,0448;0,0488;0,0424;0,0156436006;0,0031948909;0,0010554000;0,0022;0,0019;0,0005218657;-0,0019181837;0,0145;0,0137
196508;87,17;2,6433;4,9333;0,4673608778;0,0384;0,0449;0,0488;0,0428;0,0156026614;0,0031948909;-0,0021119000;-0,0013;-0,0006;0,0001075344;-0,0017357486;0,0276;0,0225
196509;89,96;2,6600;4,9800;0,4485374713;0,0392;0,0452;0,0491;0,0433;0,0168400361;0,0032613427;0,0021119000;-0,0034;-0,0015;0,0002991012;-0,0013951451;0,0334;0,0320
196510;92,42;2,6800;5,0500;0,4344205991;0,0403;0,0456;0,0493;0,0433;0,0174730114;0,0033527067;0,0010543000;0,0027;0,0046;0,0001883791;-0,0009985541;0,0288;0,0277
196511;91,61;2,7000;5,1200;0,4408953111;0,0409;0,0460;0,0495;0,0441;0,0207707511;0,0034025381;0,0021053000;-0,0062;-0,0057;0,0001414189;-0,0010197298;-0,0038;-0,0103
196512;92,43;2,7200;5,1900;0,4306378062;0,0438;0,0468;0,0502;0,0450;0,0207685125;0,0036433549;0,0031496000;-0,0078;-0,0149;0,0003013655;-0,0008128875;0,0103;0,0091
196601;92,88;2,7400;5,2400;0,4243983284;0,0459;0,0474;0,0506;0,0457;0,0202053880;0,0038177033;0,0000000000;-0,0104;0,0022;0,0001518044;-0,0005397620;0,0057;0,0049
196602;91,22;2,7600;5,2900;0,4384960447;0,0465;0,0478;0,0512;0,0477;0,0200180572;0,0038675115;0,0062696000;-0,0250;-0,0113;0,0003370655;-0,0007936956;-0,0128;-0,0175
196603;89,23;2,7800;5,3400;0,4901759356;0,0459;0,0492;0,0532;0,0460;0,0167283301;0,0038177033;0,0031201000;0,0296;-0,0059;0,0009310080;-0,0004888765;-0,0230;-0,0246
196604;91,06;2,7967;5,3800;0,4854982435;0,0462;0,0496;0,0541;0,0467;0,0156646726;0,0038426077;0,0041451000;-0,0063;0,0013;0,0003512647;-0,0007768574;0,0222;0,0212
196605;86,13;2,8133;5,4200;0,5127422037;0,0464;0,0498;0,0548;0,0473;0,0158935183;0,0038592103;0,0010336000;-0,0059;-0,0026;0,0019354757;-0,0004207456;-0,0491;-0,0546
196606;84,74;2,8300;5,4600;0,5209746006;0,0450;0,0507;0,0558;0,0477;0,0170778592;0,0037429863;0,0030944000;-0,0016;0,0030;0,0005012070;-0,0006660165;-0,0144;-0,0159
196607;83,60;2,8500;5,4767;0,5349430008;0,0480;0,0516;0,0568;0,0482;0,0185384037;0,0039920213;0,0030848000;-0,0037;-0,0098;0,0010137841;-0,0010224731;-0,0121;-0,0130
196608;77,10;2,8700;5,4933;0,5749546556;0,0496;0,0531;0,0583;0,0499;0,0213441805;0,0041248146;0,0051203000;-0,0206;-0,0259;0,0031652346;-0,0011670140;-0,0717;-0,0775
196609;76,56;2,8900;5,5100;0,5854924957;0,0537;0,0549;0,0609;0,0480;0,0168583351;0,0044650170;0,0020408000;0,0332;0,0078;0,0016003107;-0,0017065219;-0,0062;-0,0077
196610;80,20;2,8833;5,5233;0,5616613181;0,0535;0,0541;0,0610;0,0467;0,0150573111;0,0044484244;0,0040692000;0,0228;0,0261;0,0025467767;-0,0013716259;0,0483;0,0472
196611;80,45;2,8767;5,5367;0,5726449298;0,0532;0,0535;0,0613;0,0480;0,0174605298;0,0044235351;0,0000000000;-0,0148;-0,0020;0,0007744163;-0,0011406594;0,0112;0,0037
196612;80,33;2,8700;5,5500;0,5769451056;0,0496;0,0539;0,0618;0,0455;0,0171859796;0,0041248146;0,0010147000;0,0413;0,0201;0,0006269420;-0,0000498789;0,0003;-0,0011
196701;86,61;2,8800;5,5167;0,5333631411;0,0472;0,0520;0,0597;0,0448;0,0157166485;0,0039256180;0,0000000000;0,0154;0,0450;0,0007334879;0,0002491782;0,0792;0,0777
196702;86,78;2,8900;5,4833;0,5400478931;0,0456;0,0503;0,0582;0,0465;0,0177113550;0,0037927982;0,0010137000;-0,0221;-0,0201;0,0004124037;0,0005552564;0,0075;0,0024
196703;90,20;2,9000;5,4500;0,5495507979;0,0426;0,0513;0,0585;0,0455;0,0149309027;0,0035437136;0,0020243000;0,0198;0,0117;0,0005011362;0,0007180707;0,0411;0,0395
196704;94,01;2,9000;5,4100;0,5305166936;0,0384;0,0511;0,0583;0,0477;0,0150494340;0,0031948909;0,0020202000;-0,0291;-0,0071;0,0008370970;0,0005834677;0,0434;0,0425
196705;89,08;2,9000;5,3700;0,5582011823;0,0360;0,0524;0,0596;0,0482;0,0114608178;0,0029955090;0,0030227000;-0,0039;-0,0254;0,0008903398;0,0013629683;-0,0468;-0,0523
196706;90,64;2,9000;5,3300;0,5532048450;0,0354;0,0544;0,0615;0,0507;0,0101498626;0,0029456573;0,0030136000;-0,0312;-0,0223;0,0010707331;0,0017294553;0,0193;0,0180
196707;94,75;2,9067;5,3200;0,5262983279;0,0421;0,0558;0,0626;0,0505;0,0067034343;0,0035021935;0,0050025000;0,0068;0,0041;0,0002184469;0,0016540993;0,0465;0,0456
196708;93,64;2,9133;5,3100;0,5280209478;0,0427;0,0562;0,0633;0,0514;0,0058199741;0,0035520174;0,0029895000;-0,0084;-0,0007;0,0002966179;0,0020824119;-0,0068;-0,0122
196709;96,71;2,9200;5,3000;0,5135648458;0,0442;0,0565;0,0640;0,0517;0,0055949699;0,0036765665;0,0019881000;-0,0004;0,0094;0,0003585439;0,0022640229;0,0338;0,0326
196710;93,90;2,9200;5,3100;0,5409552822;0,0456;0,0582;0,0652;0,0549;0,0036363155;0,0037927982;0,0029747000;-0,0400;-0,0281;0,0004449025;0,0022940724;-0,0274;-0,0287
196711;94,00;2,9200;5,3200;0,5433826972;0,0473;0,0607;0,0672;0,0567;0,0026448632;0,0039339187;0,0029659000;-0,0196;-0,0272;0,0009547824;0,0028493145;0,0064;0,0005
196712;96,47;2,9200;5,3300;0,5257924451;0,0497;0,0619;0,0693;0,0556;0,0142490269;0,0041331136;0,0029571000;0,0192;0,0127;0,0002708992;0,0029522247;0,0271;0,0259
196801;92,24;2,9300;5,3667;0,5563023835;0,0500;0,0617;0,0684;0,0536;0,0127603015;0,0041580101;0,0039293000;0,0328;0,0361;0,0004833188;0,0025043814;-0,0419;-0,0435
196802;89,36;2,9400;5,4033;0,5662105889;0,0498;0,0610;0,0680;0,0542;0,0103455166;0,0041414125;0,0029369000;-0,0033;0,0037;0,0008204454;0,0025561893;-0,0269;-0,0320
196803;90,20;2,9500;5,4400;0,5668098065;0,0517;0,0611;0,0685;0,0560;0,0125701303;0,0042990790;0,0048757000;-0,0212;-0,0197;0,0013954809;0,0034032192;0,0097;0,0086
196804;97,59;2,9633;5,4833;0,5223520642;0,0538;0,0621;0,0697;0,0547;0,0080083663;0,0044733131;0,0029140000;0,0227;0,0048;0,0016075748;0,0036993101;0,0841;0,0826
196805;98,68;2,9767;5,5267;0,5300333704;0,0566;0,0627;0,0703;0,0547;0,0105912479;0,0047055780;0,0029056000;0,0043;0,0032;0,0003865310;0,0029648972;0,0164;0,0111
196806;99,58;2,9900;5,5700;0,5307418133;0,0552;0,0628;0,0707;0,0534;0,0120487856;0,0045894523;0,0057859000;0,0230;0,0122;0,0004995048;0,0026268741;0,0099;0,0087
196807;97,74;3,0033;5,6000;0,5396375991;0,0531;0,0624;0,0698;0,0517;0,0138218274;0,0044152385;0,0047962000;0,0289;0,0341;0,0007566191;0,0026163853;-0,0174;-0,0187
196808;98,86;3,0167;5,6300;0,5318021004;0,0509;0,0602;0,0682;0,0520;0,0180328879;0,0042326962;0,0028667000;-0,0003;0,0206;0,0003164033;0,0028815826;0,0164;0,0113
196809;102,67;3,0300;5,6600;0,5091954391;0,0519;0,0597;0,0679;0,0531;0,0182862723;0,0043156741;0,0028585000;-0,0102;-0,0053;0,0002682316;0,0024118186;0,0394;0,0382
196810;103,41;3,0433;5,6933;0,5003202470;0,0535;0,0609;0,0684;0,0543;0,0194333271;0,0044484244;0,0056926000;-0,0132;-0,0160;0,0002684030;0,0025471290;0,0086;0,0068
196811;108,37;3,0567;5,7267;0,4837170585;0,0545;0,0619;0,0701;0,0566;0,0212310249;0,0045313844;0,0037772000;-0,0269;-0,0226;0,0002629658;0,0024623206;0,0536;0,0487
196812;103,86;3,0700;5,7600;0,5049006623;0,0596;0,0645;0,0723;0,0598;0,0319477245;0,0049543735;0,0028235000;-0,0363;-0,0233;0,0003339752;0,0023475611;-0,0408;-0,0421
196901;103,01;3,0800;5,7800;0,5036731674;0,0614;0,0659;0,0732;0,0617;0,0364779178;0,0051036210;0,0028156000;-0,0206;0,0139;0,0006067703;0,0021968795;-0,0075;-0,0086
196902;98,13;3,0900;5,8000;0,5263971896;0,0612;0,0666;0,0730;0,0618;0,0412582995;0,0050870390;0,0037418000;0,0042;-0,0160;0,0005955963;0,0023357287;-0,0423;-0,0474
196903;101,51;3,1000;5,8200;0,5570402360;0,0602;0,0685;0,0751;0,0620;0,0394182212;0,0050041251;0,0083682000;0,0010;-0,0200;0,0005416309;0,0022973853;0,0348;0,0336
196904;103,69;3,1100;5,8267;0,5484224042;0,0611;0,0689;0,0754;0,0593;0,0442120735;0,0050787480;0,0064606000;0,0427;0,0335;0,0005504122;0,0018842739;0,0228;0,0214
196905;103,46;3,1200;5,8333;0,5558044285;0,0604;0,0679;0,0752;0,0635;0,0439327804;0,0050207085;0,0027561000;-0,0490;-0,0227;0,0004268974;0,0015768490;0,0039;-0,0019
196906;97,71;3,1300;5,8400;0,5967773337;0,0644;0,0698;0,0770;0,0623;0,0451398591;0,0053523174;0,0064015000;0,0214;0,0035;0,0007522370;0,0011927635;-0,0544;-0,0557
196907;91,83;3,1367;5,8567;0,6390179896;0,0700;0,0708;0,0784;0,0621;0,0511445709;0,0058163853;0,0045475000;0,0079;0,0005;0,0023056503;0,0015607611;-0,0586;-0,0599
196908;95,51;3,1433;5,8733;0,6227889856;0,0698;0,0697;0,0786;0,0630;0,0468438973;0,0057998152;0,0045269000;-0,0069;-0,0020;0,0009182337;0,0014767373;0,0457;0,0402
196909;93,12;3,1500;5,8900;0,6408884625;0,0709;0,0714;0,0805;0,0677;0,0483170481;0,0058909476;0,0045065000;-0,0531;-0,0244;0,0008915880;0,0021746674;-0,0239;-0,0253
196910;97,24;3,1533;5,8533;0,6087687940;0,0700;0,0733;0,0822;0,0653;0,0485465575;0,0058163853;0,0035907000;0,0365;0,0127;0,0007537233;0,0018446799;0,0469;0,0447
196911;93,81;3,1567;5,8167;0,6415117567;0,0724;0,0735;0,0825;0,0676;0,0478040409;0,0060152057;0,0053619000;-0,0243;-0,0471;0,0005091363;0,0015408249;-0,0292;-0,0344
196912;92,06;3,1600;5,7800;0,6510820131;0,0782;0,0772;0,0865;0,0687;0,0342605972;0,0064955250;0,0062195000;-0,0068;-0,0134;0,0011635548;0,0008222518;-0,0169;-0,0184
197001;85,02;3,1633;5,7300;0,7003467462;0,0787;0,0791;0,0886;0,0693;0,0344770175;0,0065369210;0,0035367000;-0,0021;0,0141;0,0010670975;0,0009076075;-0,0754;-0,0768
197002;89,50;3,1667;5,6800;0,6701475070;0,0713;0,0793;0,0878;0,0651;0,0358064546;0,0059240846;0,0052817000;0,0587;0,0401;0,0010587118;0,0003789185;0,0595;0,0536
197003;89,63;3,1700;5,6300;0,6903267691;0,0663;0,0784;0,0863;0,0661;0,0358458897;0,0055097932;0,0052540000;-0,0068;-0,0045;0,0009635391;-0,0004314362;0,0028;0,0012
197004;81,52;3,1733;5,5933;0,7367505808;0,0651;0,0783;0,0870;0,0699;0,0357237971;0,0054103377;0,0060949000;-0,0413;-0,0250;0,0016146770;0,0004939943;-0,0888;-0,0900
197005;76,55;3,1767;5,5567;0,7742276283;0,0684;0,0811;0,0898;0,0743;0,0386253787;0,0056838165;0,0043309000;-0,0468;-0,0163;0,0081518545;-0,0002376260;-0,0547;-0,0611
197006;72,72;3,1800;5,5200;0,7933814171;0,0668;0,0848;0,0925;0,0709;0,0422212725;0,0055512300;0,0051724000;0,0486;0,0001;0,0026519108;-0,0002522946;-0,0490;-0,0509
197007;78,05;3,1833;5,4667;0,7387075682;0,0645;0,0844;0,0940;0,0687;0,0430403712;0,0053606062;0,0034335000;0,0319;0,0556;0,0021264765;0,0003278095;0,0755;0,0732
197008;81,52;3,1867;5,4133;0,7092782966;0,0641;0,0813;0,0944;0,0694;0,0387233557;0,0053274506;0,0017123000;-0,0019;0,0100;0,0018871042;0,0015175963;0,0498;0,0438
197009;84,21;3,1900;5,3600;0,7129147605;0,0612;0,0809;0,0939;0,0680;0,0379645180;0,0050870390;0,0051195000;0,0228;0,0139;0,0010579650;0,0008756970;0,0347;0,0330
197010;83,25;3,1733;5,2833;0,7176982835;0,0591;0,0803;0,0933;0,0693;0,0370463455;0,0049129119;0,0050934000;-0,0109;-0,0096;0,0010433955;0,0006240190;-0,0090;-0,0116
197011;87,20;3,1567;5,2067;0,6829200720;0,0528;0,0805;0,0938;0,0637;0,0353328058;0,0043903483;0,0033812000;0,0791;0,0584;0,0008854536;0,0005711349;0,0544;0,0488
197012;92,15;3,1400;5,1300;0,6464263577;0,0487;0,0764;0,0912;0,0648;0,0315364736;0,0040501205;0,0050505000;-0,0084;0,0372;0,0005351999;0,0015125012;0,0587;0,0574
197101;95,88;3,1300;5,1600;0,6244099021;0,0444;0,0736;0,0874;0,0612;0,0305987528;0,0036931718;0,0008393000;0,0506;0,0532;0,0005410309;0,0016976254;0,0428;0,0415
197102;96,75;3,1200;5,1900;0,6170704232;0,0370;0,0708;0,0839;0,0629;0,0258071086;0,0030785896;0,0016764000;-0,0163;-0,0366;0,0004514535;0,0018948256;0,0133;0,0082
197103;100,31;3,1100;5,2200;0,6338113825;0,0338;0,0721;0,0846;0,0593;0,0263900615;0,0028127073;0,0033445000;0,0526;0,0258;0,0004927193;0,0021051754;0,0391;0,0376
197104;103,95;3,1067;5,2533;0,6086541014;0,0386;0,0725;0,0845;0,0619;0,0265160260;0,0032115043;0,0033333000;-0,0283;-0,0236;0,0003075549;0,0020432328;0,0370;0,0358
197105;99,63;3,1033;5,2867;0,6314096562;0,0414;0,0753;0,0862;0,0624;0,0296401178;0,0034440624;0,0049793000;-0,0006;-0,0161;0,0005392764;0,0018246132;-0,0371;-0,0421
197106;99,70;3,1000;5,3200;0,6432210427;0,0475;0,0764;0,0875;0,0641;0,0271517358;0,0039505197;0,0057780000;-0,0159;0,0107;0,0009245397;0,0013777546;0,0024;0,0011
